-0.699735;44.826403
-0.699769;44.826324
-0.699804;44.826239
-0.699841;44.826156
-0.699880;44.826068
-0.699936;44.825987
-0.700009;44.825915
-0.700100;44.825855
-0.700205;44.825809
-0.700453;44.825751
-0.700592;44.825747
-0.700738;44.825759
-0.700882;44.825770
-0.701032;44.825793
-0.701188;44.825813
-0.701349;44.825836
-0.701506;44.825863
-0.701662;44.825888
-0.701822;44.825919
-0.701988;44.825958
-0.702159;44.825987
-0.702336;44.826022
-0.702517;44.826057
-0.702698;44.826091
-0.702882;44.826126
-0.703064;44.826159
-0.703252;44.826194
-0.703438;44.826231
-0.703626;44.826270
-0.703819;44.826308
-0.704008;44.826351
-0.704198;44.826384
-0.704390;44.826423
-0.704577;44.826461
-0.704963;44.826541
-0.705153;44.826579
-0.705346;44.826624
-0.705541;44.826663
-0.705733;44.826705
-0.705923;44.826744
-0.706113;44.826785
-0.706299;44.826823
-0.706480;44.826862
-0.706659;44.826899
-0.706839;44.826938
-0.707012;44.826972
-0.707186;44.827011
-0.707363;44.827048
-0.707538;44.827087
-0.707714;44.827121
-0.707888;44.827159
-0.708066;44.827201
-0.708247;44.827236
-0.708427;44.827274
-0.708609;44.827311
-0.708793;44.827350
-0.708974;44.827388
-0.709155;44.827426
-0.709336;44.827468
-0.709512;44.827507
-0.709684;44.827540
-0.709854;44.827575
-0.710028;44.827609
-0.710199;44.827648
-0.710361;44.827685
-0.710520;44.827720
-0.710672;44.827754
-0.710824;44.827784
-0.710974;44.827819
-0.711121;44.827853
-0.711269;44.827888
-0.711416;44.827923
-0.711561;44.827956
-0.711722;44.827995
-0.711871;44.828029
-0.711997;44.828051
-0.712128;44.828078
-0.712256;44.828109
-0.712372;44.828140
-0.712480;44.828163
-0.712578;44.828190
-0.712666;44.828208
-0.712744;44.828231
-0.712806;44.828246
-0.712855;44.828258
-0.712890;44.828269
-0.712913;44.828273
-0.712921;44.828277
-0.712924;44.828277
-0.712924;44.828277
-0.712924;44.828273
-0.712925;44.828273
-0.712925;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712926;44.828277
-0.712926;44.828277
-0.712926;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712922;44.828281
-0.712924;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712925;44.828281
-0.712925;44.828277
-0.712924;44.828277
-0.712925;44.828281
-0.712925;44.828281
-0.712925;44.828281
-0.712925;44.828277
-0.712925;44.828277
-0.712921;44.828277
-0.712924;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712922;44.828277
-0.712924;44.828281
-0.712922;44.828277
-0.712922;44.828281
-0.712922;44.828281
-0.712922;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712921;44.828277
-0.712921;44.828277
-0.712920;44.828277
-0.712924;44.828277
-0.712925;44.828277
-0.712928;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712926;44.828277
-0.712924;44.828277
-0.712921;44.828277
-0.712921;44.828277
-0.712920;44.828277
-0.712921;44.828277
-0.712924;44.828277
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712928;44.828277
-0.712928;44.828277
-0.712925;44.828277
-0.712922;44.828273
-0.712921;44.828273
-0.712922;44.828273
-0.712921;44.828273
-0.712922;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712922;44.828269
-0.712924;44.828269
-0.712924;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712921;44.828273
-0.712924;44.828273
-0.712926;44.828269
-0.712922;44.828262
-0.712918;44.828258
-0.712926;44.828266
-0.712924;44.828266
-0.712928;44.828266
-0.712925;44.828262
-0.712921;44.828258
-0.712922;44.828266
-0.712922;44.828262
-0.712928;44.828266
-0.712930;44.828273
-0.712926;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712925;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712920;44.828277
-0.712921;44.828277
-0.712930;44.828273
-0.712925;44.828269
-0.712924;44.828277
-0.712925;44.828277
-0.712926;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712924;44.828281
-0.712922;44.828277
-0.712922;44.828277
-0.712926;44.828277
-0.712926;44.828277
-0.712936;44.828285
-0.712934;44.828281
-0.712929;44.828277
-0.712926;44.828277
-0.712925;44.828277
-0.712922;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712924;44.828273
-0.712925;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712924;44.828277
-0.712928;44.828277
-0.712925;44.828277
-0.712926;44.828273
-0.712926;44.828277
-0.712924;44.828277
-0.712925;44.828277
-0.712924;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712924;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712924;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712925;44.828273
-0.712928;44.828273
-0.712926;44.828273
-0.712926;44.828269
-0.712926;44.828273
-0.712928;44.828273
-0.712928;44.828273
-0.712928;44.828273
-0.712929;44.828273
-0.712930;44.828273
-0.712928;44.828269
-0.712926;44.828269
-0.712926;44.828269
-0.712926;44.828269
-0.712925;44.828273
-0.712926;44.828269
-0.712926;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712924;44.828273
-0.712922;44.828269
-0.712924;44.828273
-0.712925;44.828273
-0.712925;44.828273
-0.712928;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712928;44.828273
-0.712928;44.828273
-0.712924;44.828273
-0.712922;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712926;44.828269
-0.712928;44.828273
-0.712928;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712926;44.828273
-0.712926;44.828273
-0.712928;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712926;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712926;44.828277
-0.712926;44.828273
-0.712924;44.828277
-0.712925;44.828277
-0.712926;44.828277
-0.712925;44.828277
-0.712926;44.828277
-0.712926;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712921;44.828273
-0.712922;44.828273
-0.712922;44.828273
-0.712924;44.828273
-0.712922;44.828273
-0.712922;44.828273
-0.712924;44.828273
-0.712921;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712924;44.828273
-0.712926;44.828269
-0.712929;44.828273
-0.712926;44.828269
-0.712928;44.828269
-0.712928;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712925;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712928;44.828273
-0.712925;44.828277
-0.712925;44.828277
-0.712926;44.828277
-0.712926;44.828277
-0.712925;44.828273
-0.712925;44.828273
-0.712925;44.828273
-0.712922;44.828273
-0.712925;44.828273
-0.712925;44.828277
-0.712924;44.828277
-0.712924;44.828277
-0.712924;44.828277
-0.712924;44.828281
-0.712922;44.828277
-0.712925;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712921;44.828273
-0.712922;44.828273
-0.712921;44.828273
-0.712922;44.828277
-0.712925;44.828277
-0.712925;44.828277
-0.712926;44.828273
-0.712925;44.828277
-0.712922;44.828277
-0.712924;44.828277
-0.712922;44.828277
-0.712922;44.828277
-0.712922;44.828273
-0.712925;44.828273
-0.712924;44.828277
-0.712925;44.828273
-0.712926;44.828273
-0.712924;44.828273
-0.712924;44.828273
-0.712922;44.828273
-0.712922;44.828273
-0.712924;44.828273
-0.712925;44.828273
-0.712928;44.828273
-0.712926;44.828273
-0.712925;44.828273
-0.712926;44.828273
-0.712925;44.828277
-0.712926;44.828277
-0.712940;44.828277
-0.712971;44.828289
-0.713020;44.828299
-0.713086;44.828316
-0.713164;44.828330
-0.713247;44.828349
-0.713342;44.828365
-0.713445;44.828384
-0.713559;44.828411
-0.713679;44.828434
-0.713801;44.828460
-0.713934;44.828487
-0.714204;44.828543
-0.714347;44.828570
-0.714489;44.828601
-0.714635;44.828632
-0.714785;44.828662
-0.714939;44.828692
-0.715096;44.828723
-0.715253;44.828758
-0.715417;44.828792
-0.715578;44.828823
-0.715739;44.828860
-0.715902;44.828895
-0.716055;44.828930
-0.716211;44.828963
-0.716361;44.828998
-0.716506;44.829028
-0.716648;44.829063
-0.716787;44.829093
-0.716922;44.829120
-0.717057;44.829147
-0.717180;44.829176
-0.717297;44.829199
-0.717406;44.829226
-0.717502;44.829246
-0.717583;44.829261
-0.717643;44.829276
-0.717681;44.829288
-0.717694;44.829292
-0.717702;44.829292
-0.717702;44.829296
-0.717703;44.829296
-0.717706;44.829292
-0.717710;44.829296
-0.717710;44.829296
-0.717707;44.829296
-0.717707;44.829296
-0.717707;44.829296
-0.717706;44.829292
-0.717707;44.829296
-0.717705;44.829296
-0.717710;44.829296
-0.717719;44.829296
-0.717738;44.829303
-0.717764;44.829303
-0.717788;44.829292
-0.717800;44.829276
-0.717804;44.829253
-0.717790;44.829234
-0.717766;44.829224
-0.717745;44.829219
-0.717736;44.829215
-0.717734;44.829211
-0.717734;44.829211
-0.717736;44.829211
-0.717734;44.829215
-0.717737;44.829215
-0.717737;44.829215
-0.717738;44.829215
-0.717738;44.829215
-0.717740;44.829215
-0.717738;44.829215
-0.717736;44.829215
-0.717734;44.829215
-0.717734;44.829215
-0.717736;44.829215
-0.717734;44.829215
-0.717736;44.829211
-0.717734;44.829211
-0.717734;44.829211
-0.717734;44.829211
-0.717736;44.829211
-0.717734;44.829211
-0.717736;44.829211
-0.717733;44.829211
-0.717734;44.829211
-0.717732;44.829211
-0.717726;44.829211
-0.717711;44.829211
-0.717673;44.829203
-0.717615;44.829189
-0.717540;44.829170
-0.717457;44.829150
-0.717233;44.829097
-0.717100;44.829067
-0.716963;44.829036
-0.716818;44.829009
-0.716664;44.828975
-0.716506;44.828940
-0.716344;44.828903
-0.716181;44.828864
-0.716018;44.828827
-0.715850;44.828792
-0.715678;44.828750
-0.715499;44.828708
-0.715320;44.828659
-0.715139;44.828616
-0.714953;44.828570
-0.714766;44.828525
-0.714585;44.828483
-0.714407;44.828440
-0.714234;44.828399
-0.714054;44.828353
-0.713884;44.828316
-0.713722;44.828273
-0.713567;44.828239
-0.713427;44.828204
-0.713310;44.828173
-0.713215;44.828151
-0.713144;44.828132
-0.713105;44.828124
-0.713082;44.828117
-0.713082;44.828117
-0.713087;44.828120
-0.713087;44.828120
-0.713083;44.828117
-0.713083;44.828120
-0.713082;44.828120
-0.713079;44.828120
-0.713081;44.828120
-0.713081;44.828117
-0.713079;44.828120
-0.713076;44.828117
-0.713074;44.828117
-0.713071;44.828117
-0.713069;44.828117
-0.713067;44.828113
-0.713055;44.828109
-0.713042;44.828105
-0.713030;44.828101
-0.713016;44.828101
-0.713008;44.828097
-0.713001;44.828097
-0.712989;44.828094
-0.712981;44.828090
-0.712973;44.828086
-0.712969;44.828086
-0.712961;44.828086
-0.712957;44.828082
-0.712956;44.828082
-0.712958;44.828082
-0.712956;44.828082
-0.712957;44.828082
-0.712956;44.828082
-0.712953;44.828082
-0.712945;44.828082
-0.712930;44.828078
-0.712909;44.828071
-0.712883;44.828059
-0.712861;44.828051
-0.712837;44.828045
-0.712818;44.828041
-0.712806;44.828033
-0.712795;44.828029
-0.712775;44.828018
-0.712739;44.827998
-0.712694;44.827960
-0.712655;44.827919
-0.712616;44.827865
-0.712587;44.827801
-0.712570;44.827724
-0.712576;44.827648
-0.712607;44.827563
-0.712672;44.827480
-0.712752;44.827404
-0.712849;44.827327
-0.712951;44.827247
-0.713059;44.827170
-0.713170;44.827090
-0.713280;44.827007
-0.713394;44.826926
-0.713512;44.826843
-0.713632;44.826762
-0.713750;44.826674
-0.713869;44.826595
-0.713986;44.826506
-0.714111;44.826423
-0.714237;44.826335
-0.714360;44.826243
-0.714487;44.826156
-0.714622;44.826060
-0.714758;44.825969
-0.714892;44.825873
-0.715025;44.825782
-0.715158;44.825691
-0.715285;44.825603
-0.715411;44.825515
-0.715535;44.825427
-0.715657;44.825344
-0.715776;44.825259
-0.715897;44.825176
-0.716011;44.825096
-0.716122;44.825015
-0.716228;44.824943
-0.716329;44.824870
-0.716429;44.824806
-0.716539;44.824744
-0.716653;44.824690
-0.716769;44.824649
-0.716893;44.824622
-0.717026;44.824599
-0.717158;44.824589
-0.717285;44.824589
-0.717404;44.824603
-0.717514;44.824622
-0.717620;44.824645
-0.717710;44.824680
-0.717793;44.824713
-0.717860;44.824744
-0.717904;44.824767
-0.717934;44.824783
-0.717941;44.824786
-0.717942;44.824790
-0.717941;44.824786
-0.717939;44.824786
-0.717942;44.824786
-0.717939;44.824786
-0.717939;44.824786
-0.717938;44.824786
-0.717937;44.824786
-0.717935;44.824790
-0.717934;44.824790
-0.717931;44.824790
-0.717933;44.824790
-0.717937;44.824790
-0.717938;44.824794
-0.717937;44.824790
-0.717938;44.824794
-0.717938;44.824790
-0.717941;44.824790
-0.717942;44.824790
-0.717946;44.824790
-0.717945;44.824794
-0.717946;44.824790
-0.717946;44.824790
-0.717946;44.824794
-0.717942;44.824794
-0.717943;44.824790
-0.717946;44.824790
-0.717941;44.824794
-0.717945;44.824794
-0.717947;44.824790
-0.717943;44.824794
-0.717942;44.824790
-0.717943;44.824790
-0.717942;44.824790
-0.717943;44.824790
-0.717943;44.824794
-0.717954;44.824798
-0.718020;44.824833
-0.718075;44.824858
-0.718145;44.824893
-0.718218;44.824928
-0.718308;44.824970
-0.718397;44.825015
-0.718496;44.825065
-0.718595;44.825126
-0.718684;44.825202
-0.718758;44.825290
-0.718866;44.825480
-0.718885;44.825588
-0.718889;44.825694
-0.718875;44.825801
-0.718838;44.825908
-0.718778;44.826007
-0.718682;44.826099
-0.718576;44.826183
-0.718460;44.826270
-0.718336;44.826355
-0.718208;44.826446
-0.718086;44.826533
-0.717962;44.826624
-0.717833;44.826717
-0.717705;44.826812
-0.717571;44.826907
-0.717432;44.827003
-0.717292;44.827098
-0.717147;44.827201
-0.716853;44.827404
-0.716712;44.827503
-0.716570;44.827602
-0.716427;44.827701
-0.716282;44.827801
-0.716140;44.827900
-0.715996;44.827998
-0.715857;44.828094
-0.715724;44.828181
-0.715591;44.828273
-0.715457;44.828368
-0.715324;44.828456
-0.715189;44.828552
-0.715056;44.828647
-0.714923;44.828742
-0.714788;44.828837
-0.714652;44.828930
-0.714524;44.829021
-0.714391;44.829112
-0.714262;44.829203
-0.714132;44.829292
-0.714009;44.829379
-0.713888;44.829459
-0.713773;44.829536
-0.713665;44.829608
-0.713566;44.829669
-0.713479;44.829722
-0.713409;44.829764
-0.713368;44.829795
-0.713329;44.829822
-0.713299;44.829840
-0.713267;44.829863
-0.713225;44.829890
-0.713185;44.829921
-0.713149;44.829948
-0.713115;44.829979
-0.713079;44.830008
-0.713030;44.830039
-0.712971;44.830074
-0.712917;44.830105
-0.712867;44.830134
-0.712816;44.830169
-0.712763;44.830200
-0.712718;44.830233
-0.712690;44.830276
-0.712698;44.830322
-0.712743;44.830351
-0.712814;44.830359
-0.712895;44.830328
-0.712973;44.830276
-0.713056;44.830219
-0.713152;44.830154
-0.713251;44.830084
-0.713475;44.829929
-0.713589;44.829844
-0.713706;44.829764
-0.713830;44.829677
-0.713955;44.829586
-0.714088;44.829493
-0.714220;44.829395
-0.714361;44.829299
-0.714502;44.829199
-0.714646;44.829101
-0.714945;44.828895
-0.715092;44.828792
-0.715241;44.828684
-0.715547;44.828479
-0.715697;44.828372
-0.715845;44.828269
-0.715993;44.828167
-0.716140;44.828059
-0.716431;44.827861
-0.716576;44.827758
-0.716726;44.827654
-0.716872;44.827552
-0.717019;44.827453
-0.717170;44.827346
-0.717316;44.827243
-0.717469;44.827137
-0.717618;44.827033
-0.717761;44.826926
-0.717946;44.826800
-0.718196;44.826628
-0.718326;44.826533
-0.718453;44.826446
-0.718572;44.826355
-0.718688;44.826262
-0.718790;44.826167
-0.718881;44.826072
-0.718953;44.825973
-0.719007;44.825865
-0.719040;44.825759
-0.719052;44.825648
-0.719046;44.825534
-0.718969;44.825321
-0.718897;44.825228
-0.718803;44.825156
-0.718697;44.825096
-0.718586;44.825038
-0.718362;44.824928
-0.718256;44.824882
-0.718157;44.824835
-0.718065;44.824794
-0.717988;44.824756
-0.717923;44.824725
-0.717883;44.824707
-0.717863;44.824699
-0.717855;44.824695
-0.717848;44.824690
-0.717844;44.824686
-0.717829;44.824680
-0.717815;44.824672
-0.717803;44.824668
-0.717800;44.824664
-0.717799;44.824668
-0.717797;44.824668
-0.717795;44.824664
-0.717778;44.824657
-0.717752;44.824649
-0.717721;44.824638
-0.717701;44.824626
-0.717681;44.824618
-0.717666;44.824614
-0.717652;44.824607
-0.717646;44.824603
-0.717638;44.824595
-0.717622;44.824591
-0.717596;44.824585
-0.717576;44.824577
-0.717550;44.824568
-0.717528;44.824562
-0.717508;44.824550
-0.717490;44.824546
-0.717470;44.824539
-0.717442;44.824527
-0.717419;44.824515
-0.717384;44.824504
-0.717359;44.824500
-0.717301;44.824467
-0.717261;44.824451
-0.717222;44.824432
-0.717168;44.824409
-0.717096;44.824374
-0.717025;44.824343
-0.716936;44.824314
-0.716845;44.824283
-0.716738;44.824256
-0.716626;44.824229
-0.716380;44.824188
-0.716209;44.824171
-0.715975;44.824169
-0.715838;44.824161
-0.715709;44.824153
-0.715605;44.824149
-0.715500;44.824142
-0.715386;44.824047
-0.715411;44.824000
-0.715458;44.823952
-0.715521;44.823902
-0.715607;44.823867
-0.715709;44.823848
-0.715830;44.823844
-0.715952;44.823832
-0.716081;44.823822
-0.716220;44.823799
-0.716360;44.823772
-0.716533;44.823718
-0.716667;44.823665
-0.716881;44.823543
-0.716997;44.823462
-0.717111;44.823379
-0.717226;44.823294
-0.717337;44.823215
-0.717448;44.823131
-0.717669;44.822978
-0.717774;44.822902
-0.717880;44.822825
-0.717988;44.822750
-0.718098;44.822673
-0.718205;44.822597
-0.718311;44.822525
-0.718415;44.822452
-0.718517;44.822380
-0.718621;44.822307
-0.718753;44.822215
-0.718960;44.822066
-0.719145;44.821937
-0.719247;44.821865
-0.719345;44.821795
-0.719443;44.821723
-0.719539;44.821658
-0.719635;44.821586
-0.719728;44.821517
-0.719824;44.821449
-0.719918;44.821379
-0.720011;44.821307
-0.720108;44.821228
-0.720213;44.821147
-0.720320;44.821056
-0.720432;44.820964
-0.720540;44.820868
-0.720647;44.820769
-0.720760;44.820674
-0.720887;44.820579
-0.721025;44.820488
-0.721171;44.820392
-0.721322;44.820308
-0.721473;44.820209
-0.721618;44.820105
-0.721774;44.820018
-0.721918;44.819923
-0.722066;44.819834
-0.722404;44.819648
-0.722657;44.819491
-0.722797;44.819408
-0.722942;44.819323
-0.723082;44.819236
-0.723226;44.819152
-0.723372;44.819065
-0.723514;44.818976
-0.723655;44.818893
-0.723787;44.818804
-0.723914;44.818713
-0.724045;44.818630
-0.724177;44.818546
-0.724307;44.818461
-0.724440;44.818382
-0.724566;44.818297
-0.724696;44.818213
-0.724831;44.818138
-0.724969;44.818053
-0.725105;44.817969
-0.725239;44.817890
-0.725372;44.817813
-0.725506;44.817737
-0.725631;44.817660
-0.725751;44.817588
-0.725863;44.817520
-0.725970;44.817454
-0.726077;44.817390
-0.726180;44.817329
-0.726285;44.817267
-0.726382;44.817207
-0.726472;44.817158
-0.726545;44.817111
-0.726607;44.817081
-0.726643;44.817058
-0.726654;44.817050
-0.726657;44.817050
-0.726659;44.817050
-0.726655;44.817050
-0.726655;44.817050
-0.726654;44.817050
-0.726654;44.817050
-0.726657;44.817046
-0.726678;44.817035
-0.726716;44.817015
-0.726757;44.816986
-0.726808;44.816951
-0.726866;44.816913
-0.726930;44.816871
-0.726988;44.816814
-0.727066;44.816771
-0.727150;44.816722
-0.727239;44.816665
-0.727333;44.816608
-0.727430;44.816554
-0.727523;44.816500
-0.727618;44.816440
-0.727724;44.816399
-0.727817;44.816322
-0.728028;44.816184
-0.728148;44.816112
-0.728269;44.816043
-0.728395;44.815975
-0.728517;44.815913
-0.728632;44.815849
-0.728749;44.815787
-0.728863;44.815723
-0.728981;44.815654
-0.729107;44.815586
-0.729231;44.815509
-0.729363;44.815437
-0.729496;44.815364
-0.729631;44.815288
-0.729772;44.815212
-0.729917;44.815135
-0.730067;44.815063
-0.730225;44.814994
-0.730393;44.814933
-0.730562;44.814876
-0.730732;44.814815
-0.730948;44.814734
-0.731241;44.814628
-0.731409;44.814566
-0.731573;44.814506
-0.731735;44.814444
-0.731892;44.814384
-0.732041;44.814331
-0.732185;44.814281
-0.732331;44.814239
-0.732470;44.814200
-0.732618;44.814174
-0.732771;44.814159
-0.732928;44.814151
-0.733078;44.814143
-0.733231;44.814143
-0.733386;44.814151
-0.733546;44.814159
-0.733707;44.814167
-0.733868;44.814174
-0.734019;44.814186
-0.734169;44.814192
-0.734306;44.814196
-0.734435;44.814204
-0.734566;44.814219
-0.734678;44.814235
-0.734773;44.814254
-0.734848;44.814277
-0.734903;44.814300
-0.734939;44.814322
-0.734962;44.814353
-0.734970;44.814380
-0.734961;44.814411
-0.734945;44.814434
-0.734918;44.814453
-0.734899;44.814471
-0.734882;44.814483
-0.734861;44.814498
-0.734832;44.814521
-0.734802;44.814544
-0.734776;44.814563
-0.734751;44.814585
-0.734731;44.814597
-0.734722;44.814608
-0.734722;44.814608
-0.734723;44.814608
-0.734729;44.814605
-0.734739;44.814593
-0.734790;44.814556
-0.734825;44.814525
-0.734865;44.814494
-0.734910;44.814461
-0.734947;44.814430
-0.734973;44.814407
-0.734989;44.814391
-0.734998;44.814380
-0.735002;44.814372
-0.735004;44.814361
-0.734997;44.814345
-0.734985;44.814338
-0.734975;44.814331
-0.734973;44.814327
-0.734982;44.814331
-0.735016;44.814345
-0.735068;44.814368
-0.735130;44.814395
-0.735195;44.814434
-0.735266;44.814475
-0.735339;44.814521
-0.735496;44.814639
-0.735582;44.814705
-0.735662;44.814761
-0.735739;44.814815
-0.735812;44.814868
-0.735879;44.814918
-0.735945;44.814967
-0.736015;44.815021
-0.736086;44.815073
-0.736158;44.815127
-0.736229;44.815181
-0.736310;44.815234
-0.736392;44.815295
-0.736481;44.815356
-0.736577;44.815421
-0.736677;44.815491
-0.736781;44.815563
-0.736889;44.815638
-0.736994;44.815718
-0.737098;44.815803
-0.737191;44.815886
-0.737271;44.815975
-0.737328;44.816070
-0.737369;44.816169
-0.737393;44.816272
-0.737404;44.816372
-0.737400;44.816471
-0.737385;44.816566
-0.737360;44.816657
-0.737320;44.816744
-0.737263;44.816840
-0.737190;44.816928
-0.737105;44.817015
-0.737009;44.817100
-0.736903;44.817176
-0.736787;44.817257
-0.736673;44.817332
-0.736559;44.817416
-0.736443;44.817501
-0.736326;44.817580
-0.736212;44.817664
-0.736093;44.817748
-0.735976;44.817836
-0.735853;44.817919
-0.735733;44.818004
-0.735610;44.818088
-0.735490;44.818175
-0.735370;44.818260
-0.735254;44.818343
-0.735136;44.818432
-0.735016;44.818519
-0.734894;44.818606
-0.734768;44.818694
-0.734642;44.818778
-0.734521;44.818862
-0.734397;44.818947
-0.734274;44.819038
-0.734145;44.819133
-0.734011;44.819224
-0.733877;44.819323
-0.733740;44.819423
-0.733598;44.819526
-0.733456;44.819629
-0.733310;44.819735
-0.733165;44.819838
-0.733019;44.819946
-0.732873;44.820049
-0.732726;44.820155
-0.732575;44.820258
-0.732430;44.820361
-0.732289;44.820465
-0.732140;44.820564
-0.731998;44.820663
-0.731856;44.820762
-0.731717;44.820862
-0.731578;44.820964
-0.731439;44.821063
-0.731297;44.821162
-0.731157;44.821265
-0.731012;44.821365
-0.730869;44.821468
-0.730724;44.821567
-0.730579;44.821666
-0.730429;44.821766
-0.730275;44.821861
-0.730127;44.821956
-0.729973;44.822055
-0.729820;44.822150
-0.729667;44.822250
-0.729513;44.822345
-0.729362;44.822440
-0.729211;44.822531
-0.729060;44.822627
-0.728908;44.822723
-0.728761;44.822818
-0.728611;44.822914
-0.728458;44.823005
-0.728310;44.823096
